HS,CN,__index_level_0__,label,score
islam religión incompatible valores,hecho medios políticos repitan significa finalmente harán creer,2393,LABEL_1,0.5636271834373474
islam religión incompatible valores,valores,2394,LABEL_1,0.5636271834373474
islam religión incompatible valores,menos racismo bueno,2395,LABEL_1,0.5636271834373474
islam religión incompatible valores,miedo desconocido hace decir,2396,LABEL_1,0.5636271834373474
islam religión incompatible valores,argumento islamófobos,2397,LABEL_1,0.5636271834373474
islam religión incompatible valores,mayoría musulmanes ciudadanos comunes pueden ser ortodoxos todas religiones,2398,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam religión totalmente compatible valores,2400,LABEL_1,0.5636271834373474
islam religión incompatible valores,discurso odio juicio infundado,2401,LABEL_1,0.5636271834373474
islam religión incompatible valores,medios siempre medios,2402,LABEL_1,0.5636271834373474
islam religión incompatible valores,hágales preguntas encantados discutir tema,2403,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam además transmiten medios oh cuscús,2404,LABEL_1,0.5636271834373474
islam religión incompatible valores,república vamos directo dictadura,2405,LABEL_1,0.5636271834373474
islam religión incompatible valores,declaraciones estigmatizan ciudadanos,2406,LABEL_1,0.5636271834373474
islam religión incompatible valores,tales declaraciones ponen peligro convivencia,2407,LABEL_1,0.5636271834373474
islam religión incompatible valores,república respeta ciudadanos fe,2408,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam religión paz tolerancia,2409,LABEL_1,0.5636271834373474
islam religión incompatible valores,,2410,LABEL_1,0.5636271834373474
islam religión incompatible valores,si intolerante entonces,2411,LABEL_1,0.5636271834373474
islam religión incompatible valores,opinión lejos ser verdad,2412,LABEL_1,0.5636271834373474
islam religión incompatible valores,pasado varios siglos islam aboga libertad igualdad fraternidad república,2413,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam definición valor universal,2414,LABEL_1,0.5636271834373474
islam religión incompatible valores,república islam mismo propósito igualdad libertad igualdad,2415,LABEL_1,0.5636271834373474
islam religión incompatible valores,piensa señal ignorancia,2416,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam primero estableció derechos mujer fraternidad legal,2417,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam promueve igualdad tolerancia hacia musulmanes,2418,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam aboga libertad igualdad fraternidad visible versículos palabras proféticas,2419,LABEL_1,0.5636271834373474
islam religión incompatible valores,valores república respetar religiones demás,2420,LABEL_1,0.5636271834373474
islam religión incompatible valores,nivel verdad conoces valores república islam comienza conociendo lema dicho hecho,2421,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam aboga valores universales compartir amor respeto tolerancia así república ahí adelante llena compatibilidad hables temas veas dominas,2422,LABEL_1,0.5636271834373474
islam religión incompatible valores,laicismo religión sabías así haga preguntas decir,2423,LABEL_1,0.5636271834373474
islam religión incompatible valores,atrevo decir república incompatible todas religiones,2424,LABEL_1,0.5636271834373474
islam religión incompatible valores,república secular religión separados cada propio dominio,2425,LABEL_1,0.5636271834373474
islam religión incompatible valores,república acabó francia católica secularismo principio inoperante islam,2426,LABEL_1,0.5636271834373474
islam religión incompatible valores,república siempre respetado propios valores esclavitud colonialismo inferiorización mujer señalas dedo cuatro dedos señalan,2427,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam promueve buen comportamiento justicia respeto demás paz cómo inconsistente libertad igualdad fraternidad,2428,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam compatible mundo excepto regímenes dictatoriales regímenes autoritarios injustos campeones decadencia caso república sepa,2429,LABEL_1,0.5636271834373474
islam religión incompatible valores,código civil escrito napoleón inspiró ley islámica,2430,LABEL_1,0.5636271834373474
islam religión incompatible valores,cuáles argumentos,2431,LABEL_1,0.5636271834373474
islam religión incompatible valores,vea representantes valores república corrupción nepotismo mediocridad desprecio clase sordera manifiesta problemas población apoyo infalible criminales guerra van caja laicismo obligatorio judeocristiano represión sistemática infantilización permanente población gustaría decir islam incompatible valores olvidar líderes países musulmanes casi mismos valores,2432,LABEL_1,0.5636271834373474
islam religión incompatible valores,república problemas islam,2433,LABEL_1,0.5636271834373474
islam religión incompatible valores,discurso discriminatorio religión hace,2434,LABEL_1,0.5636271834373474
islam religión incompatible valores,quiere decir república fundada torno declaración garantiza libertad culto,2435,LABEL_1,0.5636271834373474
islam religión incompatible valores,islam pide respetemos leyes república,2436,LABEL_1,0.5636271834373474
musulmanes violan mujeres deben ser castrados,violencia mujeres mayoritariamente doméstica realizada italianos cercanos víctimas,2437,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,musulmanes nunca violado nadie solo musulmanes,2438,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,mayor número violaciones mujeres italianas cometido italianos,2439,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,frecuencia violencia relacionada estatus social religión inclusión diferencias sociales problema básico mayor derivan problemas,2440,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,quién si relaciona mujeres italianas siento segura leer palabras problema musulmanes sino mentalidad demasiado local hombre mujer propiedad,2441,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,mujeres quién perdóname mujer pertenezco nadie misma creo ser musulmana haga alguien criminal violento,2442,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,italia mayor número violaciones cometen hogar parte amigos parejas familiares,2443,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,sabes casi podría acuerdo siempre italianos hagan mismo lamentablemente grupo numeroso impusiese misma pena lugar verse macho italiano venga lees periódicos hablen violencia mujeres feminicidio,2444,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,entiendo miedo vinculado horrendos crímenes deberían ser condenados independientemente nacionalidad,2445,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,pensar castrar personas creencias religiosas responsabilidades individuales parece producto mentalidad realmente retrógrada ciertamente típico occidente avanzado,2446,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,buenas noches comentario deduzco violaciones mujeres italianas deben ser hombres violentos sino ser miembros religión islámica entonces relacionado religión cultura sexista violenta,2447,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,formas graves violencia realizan parejas familiares amigos violaciones cometidas parejas casos familiares amigos hablando italianos,2448,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,mujer italiana considero propiedad siento amenazada musulmanes,2449,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,violadores mujeres común excepto género masculino,2450,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,gran mayoría violencia obra italianos inmigrantes extranjeros parte superior lista rumanos decir ciudadanos comunitarios musulmanes entonces dices mal,2451,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,musulmanes afirmación locura,2452,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,problema musulmanes sino mentalidad machista empapados italianos ve mujer objeto,2453,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,solo musulmanes violan mujeres castigo propones parece efectivo juez tribunal decide verdadero castigo violador,2454,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,musulmanes cometen crímenes tan terribles debemos respetar aquellos quieren integrarse normalmente hacer malo,2455,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,lamentablemente violencia mujeres hecho transversal ocurre países rincones víctimas mujeres así hagamos cuestión nación etnia religión crimen crimen quienquiera cometa castración parece realmente solución problema,2456,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,preocupa italianos puedan tener competidores parece hombres italianos bastante ocupados feminicidio cada horas,2457,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,frase denota profundo desconocimiento perfecta mala fe ofenden mujeres miembros género masculino lugares,2458,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,propone castración incluso dos policías florencia violaron dos turistas extranjeros suponiendo declarados culpables definitivamente,2459,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,estadísticas indican violadores casi siempre italianos,2460,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,mujeres necesitan protección violencia pertenecen población específica necesitan protección general,2461,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,italianos violan vamos castrar,2462,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,violadores italianos propones representan mayoría casos,2463,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,violencia género problema islámico problema social,2464,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,realidad mismos violamos mujeres,2465,LABEL_1,0.5810166597366333
musulmanes violan mujeres deben ser castrados,bien cada propias mujeres violar italianas italianos,2466,LABEL_1,0.5810166597366333
